frameId	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az	modelId	qs	qx	qy	qz	gx	gy	gz	ax	ay	az
169	147	-0.9857	-0.0538	-0.0835	-0.1356	1.7	0.3	0.3	-43	185	2017	
170	147	-0.9857	-0.0540	-0.0835	-0.1356	1.4	0.5	0.5	-42	190	2020	
171	147	-0.9857	-0.0540	-0.0836	-0.1357	1.2	0.7	0.6	-42	186	2022	
172	147	-0.9857	-0.0541	-0.0837	-0.1357	1.0	0.6	0.7	-39	187	2030	
173	147	-0.9857	-0.0542	-0.0837	-0.1357	0.4	0.9	0.2	-44	193	2020	
174	147	-0.9858	-0.0541	-0.0832	-0.1350	0.0	1.3	0.4	-40	188	2011	
175	147	-0.9858	-0.0541	-0.0833	-0.1351	-0.1	1.2	0.5	-40	191	2030	
176	147	-0.9858	-0.0541	-0.0833	-0.1351	-0.3	1.2	0.4	-40	185	2020	
177	147	-0.9858	-0.0541	-0.0834	-0.1352	-0.1	1.5	0.2	-41	187	2029	
178	147	-0.9858	-0.0540	-0.0836	-0.1352	-0.2	1.5	0.3	-42	181	2019	
179	147	-0.9858	-0.0540	-0.0837	-0.1353	-0.4	1.7	0.5	-40	183	2022	
180	147	-0.9859	-0.0539	-0.0832	-0.1350	-0.1	1.4	0.3	-37	174	2033	
181	147	-0.9858	-0.0539	-0.0832	-0.1350	0.1	1.0	0.6	-45	182	2026	
182	147	-0.9858	-0.0539	-0.0833	-0.1350	0.0	1.8	0.4	-36	183	2015	
183	147	-0.9858	-0.0538	-0.0835	-0.1351	-0.8	2.1	0.5	-38	174	2017	
184	147	-0.9858	-0.0537	-0.0837	-0.1351	-1.8	2.9	0.5	-35	185	2021	
185	147	-0.9858	-0.0535	-0.0839	-0.1352	-2.8	3.4	0.4	-41	189	2024	
186	147	-0.9857	-0.0531	-0.0835	-0.1363	-2.9	3.4	-0.1	-46	186	2035	
187	147	-0.9857	-0.0528	-0.0837	-0.1363	-3.1	2.9	0.3	-49	183	2029	
188	147	-0.9857	-0.0526	-0.0839	-0.1364	-3.1	2.8	0.0	-43	172	2019	
189	147	-0.9857	-0.0524	-0.0841	-0.1364	-2.8	2.8	0.1	-49	179	2022	
190	147	-0.9857	-0.0522	-0.0843	-0.1364	-2.0	2.0	0.0	-56	174	2052	
191	147	-0.9857	-0.0521	-0.0844	-0.1365	-0.6	1.4	0.3	-48	171	2029	
192	147	-0.9855	-0.0519	-0.0839	-0.1378	-0.3	1.2	0.6	-48	169	2018	
193	147	-0.9855	-0.0518	-0.0840	-0.1378	-0.1	1.0	0.4	-52	168	2033	
194	147	-0.9855	-0.0518	-0.0841	-0.1379	-0.2	1.0	0.7	-43	175	2031	
195	147	-0.9855	-0.0518	-0.0842	-0.1379	-0.8	1.6	0.5	-49	183	2031	
196	147	-0.9855	-0.0516	-0.0843	-0.1380	-1.4	1.8	0.3	-47	173	2018	
197	147	-0.9855	-0.0515	-0.0844	-0.1380	-1.4	1.5	0.3	-47	170	2036	
198	147	-0.9855	-0.0512	-0.0839	-0.1384	-2.0	2.1	0.3	-46	179	2012	
199	147	-0.9855	-0.0511	-0.0841	-0.1384	-2.6	2.6	0.1	-51	172	2028	
200	147	-0.9854	-0.0508	-0.0842	-0.1385	-2.5	2.8	0.3	-52	170	2021	
201	147	-0.9854	-0.0507	-0.0844	-0.1385	-2.0	2.7	0.4	-55	176	2022	
202	147	-0.9854	-0.0505	-0.0846	-0.1386	-1.8	2.9	0.3	-51	179	2024	
203	147	-0.9854	-0.0503	-0.0848	-0.1386	-2.1	3.0	0.1	-42	168	2034	
204	147	-0.9856	-0.0500	-0.0844	-0.1379	-2.6	3.4	0.3	-49	178	2020	
205	147	-0.9855	-0.0498	-0.0846	-0.1380	-3.1	3.9	0.1	-49	169	2024	
206	147	-0.9855	-0.0495	-0.0849	-0.1380	-3.9	4.3	0.0	-49	172	2036	
207	147	-0.9855	-0.0491	-0.0851	-0.1381	-4.5	4.6	0.2	-49	163	2022	
208	147	-0.9855	-0.0487	-0.0855	-0.1382	-5.4	5.1	0.1	-60	171	2035	
209	147	-0.9855	-0.0482	-0.0858	-0.1382	-6.2	5.3	0.0	-56	174	2030	
