-7862	808	-5517
-1838	-6595	-6616
-10028	-1551	515
-9161	-1135	4621
-6183	7189	-1772
2579	-7528	-6155
-4727	-7801	3832
-6194	7524	-24
1351	-7890	-6426
-7233	-3735	6169
-7752	5957	-638
-466	-6766	-6778
-4948	-7109	4074
-5211	4838	5973
-2288	5032	-8030
-9759	-2395	-943
-4312	1921	8942
-3871	1654	-8166
-10150	3035	1081
-6021	3049	7311
-1028	569	-9951
-8769	-3525	-200
-3377	111	8969
-6715	3451	-5167
-7458	-2506	-6398
-2130	5474	7557
-10306	-1160	-991
-7147	3063	-5766
940	-715	7959
-5068	-2861	-7789
-6635	8026	2244
-7729	-3649	4879
-4047	-1894	-8400
-10320	604	1560
1604	-3893	8707
-5639	-8284	725
-6936	625	-6343
1678	7287	5962
-3395	-8807	-3291
-8808	776	650
6398	5396	3060
2380	-6617	-6070
-6328	4932	7077
9550	-1051	-1407
5471	-3755	-6653
201	3732	9172
4710	-3598	-7699
8878	-4788	1692
6386	-356	5403
-1095	130	-9075
7382	-7083	2864
6671	-1615	5696
6784	-5015	-6716
4612	5412	-6218
3935	7053	-5365
10621	-315	76
-62	-11146	-1124
-1786	9490	-4858
5345	8508	-598
4322	-9668	3821
-5491	-5604	-5471
1460	7887	-5727
9475	1045	3765
6922	-8893	-70
-850	7750	-6331
9261	-34	2767
9448	-6061	2834
607	4968	-8632
6417	5544	4278
9178	-7102	773
5863	1199	-8141
5345	3568	7268
8752	-4596	-4339
6652	-5175	-5218
5665	683	8039
7670	5516	1709
7525	-1802	-5564
7676	-5727	-1729
182	8055	5993
-1188	5026	-8166
-5096	297	8530
8943	1729	1721
7340	2136	-5994
8142	-5526	-1440
-3308	4633	8946
4373	1471	-8669
8299	-4651	3087
5731	-717	7079
4066	-2104	-8812
10031	1890	-352
2005	895	9064
6137	-775	-8000
8893	-3521	-1999
2040	1675	8904
6683	-108	-7900
8658	-4908	2157
5193	1821	8212
6502	-354	-7371
7454	-6699	458
3563	7918	4463
713	6269	-7638
5715	-6543	5736
2471	8905	1720
1316	7339	-7289
3733	-6915	6138
2597	8806	-3962
-2378	9786	-3871
-1889	-7102	6817
4567	6374	-5068
-1285	9721	-4444
2265	-7276	7207
4174	6602	-4233
-6048	6854	-4017
2389	-5601	8106
-6026	6970	-2674
-9819	-1358	-2074
-2068	-2586	9413
-5938	1630	-8048
-10215	3941	1169
-4044	288	9362
-5568	712	-7911
-9683	-2718	652
-6310	1965	7593
-2425	1612	-9420
-9353	-1740	2246
-7485	-297	6521
-1918	4648	-8646
-8163	-3670	-251
-8225	-1167	4638
594	6547	-6392
-9410	-1987	2278
-7996	256	5322
6364	957	-6849
-7185	-5246	2430
775	9040	-1060
-2106	-9420	-1702
-2985	-8850	2214
3411	8634	-228
-5707	-3876	-6452
-8232	-3407	3525
-8037	3888	3146
3745	-1934	-9537
-6533	-3851	5902
-7685	3275	4624
-342	-1104	-10429
-7297	820	6238
-9135	2308	2104
-2786	369	-8046
-7928	-1494	5551
-5804	-1764	7747
-4648	964	-8239
-10251	-487	1317
-5710	-1241	8402
-3571	-2128	-8390
-8268	-328	5664
-7763	-2187	5870
-3424	-3443	-8443
-8528	6109	-747
3452	-6654	5882
-2099	-5366	-7440
1088	-9450	1074
8363	-1360	5600
-3379	-3951	-7096
3760	-8617	-2442
-2238	-2456	9535
8674	1032	5468
5635	-5569	-6734
6073	2774	-6427
5488	-5569	-5737
3139	-9761	-479
6724	-8176	1389
9734	-3331	3762
9614	-5021	-354
1800	-8907	-5819
-6795	3086	-6509
1727	6170	-7212
9177	-415	4580
7020	-7514	4078
-4352	2261	-7772
7109	6804	-2369
7693	-1972	7747
702	-7021	-7255
7105	6465	-3148
2826	-474	9242
7158	-4968	-6272
7899	2800	-5238
5203	225	9126
6502	-9346	-169
2778	5296	-8001
1136	6579	7643
1872	-11683	-492
-3711	3266	-7266
7490	5609	2923
5270	-8242	5424
-1718	-3285	-8006
9665	-2957	4321
6608	2088	7611
9364	-1882	-2218
6165	-4310	-6325
6626	-3398	6891
9138	2597	1376
5234	-2678	-8194
3613	-5762	7255
9284	2280	1443
4450	-4744	-7760
2082	-5589	7819
8054	4346	2128
4390	-4271	-8232
6396	-5285	5304
8311	3365	3200
3953	-3598	-8806
-1490	-5469	8034
5109	7263	371
6264	-67	-7033
384	-7828	5644
7468	5337	1331
3345	-8785	-3479
-4850	6134	6317
3610	6412	-6086
3708	-7658	5173
7127	5947	384
5277	7099	-4965
794	-8091	5622
2900	8231	-3203
2447	9897	-2752
-5121	-6113	5627
-856	6786	-6732
4811	-5576	5651
-9184	3268	-1994
-8336	3007	-5194
3961	525	7665
-10129	1576	-534
-5162	419	-8183
-2827	6123	7291
-9211	3907	1188
-3029	-3640	-9122
-8131	1475	5781
-6765	4895	5164
1186	-6036	-7969
-6845	-3498	5988
-6363	6607	3288
3979	1173	-8862
-3942	-6279	5837
-997	9008	-1280
1870	-9012	-4161
-4401	-6852	5207
6348	4842	-3903
-8801	-3947	-2604
-8484	-1902	3700
4390	6405	-3822
-8732	-3972	-4258
-4687	7445	5126
-2324	7421	-5482
-10121	-186	-3367
-4238	5329	7082
2328	-2725	-10028
-7096	-4288	3645
-3835	6414	5834
-824	-4280	-8516
-3971	-4694	7265
-7040	4721	4410
-779	-2497	-9743
-7874	-2273	5150
-7228	160	6836
-2882	-1151	-8914
-9321	4827	-974
-109	-5858	7905
-2970	-3022	-8374
-9341	794	733
7626	-2385	3562
-753	-8013	-5027
1717	-9346	991
708	-7845	6806
2452	-7588	5962
1036	-9523	3385
2439	-9469	1849
895	-10024	-1269
-6352	-4324	-6149
-525	-6293	-7250
330	-8200	5614
2158	7462	5220
8173	-2322	-5830
9510	-4151	1044
2016	7809	5435
7989	2203	-5139
6175	-7642	-1809
-6172	-229	8857
-293	8807	-3234
-600	-9030	-2520
-4414	-3287	9405
7845	4466	-1499
2474	-8057	-5655
7525	-4129	3725
5244	-1013	7259
1457	-2355	-9515
7933	5817	2087
5164	-7795	4233
-5928	4889	-4941
2127	8809	4401
-4036	-9688	-3548
-3725	9538	-1489
449	10439	1924
-2750	-9396	-2151
-5044	6294	-4932
3092	9594	-2770
1902	-8757	6396
4670	-9012	-4422
6315	-2872	-7954
6485	-1529	8253
203	8438	4367
-8214	-3567	4151
123	-9604	963
4971	-8885	-793
3711	-9680	-1781
3578	-3305	-8690
8453	-1607	4635
4378	6960	3421
5392	-6093	-6486
10244	-763	-1240
-338	-7900	6100
1658	-9046	3675
-2887	-281	9417
9208	2029	2162
1025	-2033	-8775
8882	3044	1088
-325	-2987	9042
2303	9052	-1438
7514	-4840	-3236
4680	-7620	3723
8633	-1083	4542
5641	-8683	-2001
390	-7418	-6883
8874	-3886	-3622
8514	-5258	4374
9049	-4622	-1210
3679	-2157	-8194
8529	-5439	3126
-3909	1126	9266
423	8650	4089
9353	-2003	-2999
9256	-283	-3041
-1840	3052	9356
5702	6005	4419
-184	-3336	-8197
8106	-400	2810
9488	260	4644
2644	-1897	-9402
3503	-4017	8243
6629	5503	4813
1931	-3062	-8753
8885	-2826	2275
6665	5162	4285
2323	6708	-6486
-5984	-1323	7929
-756	4827	-8626
7960	1170	1643
-7566	-1041	6086
-4695	2624	-9217
-6818	8239	-1570
-2657	267	10200
-3702	-121	-9653
-7519	321	7611
-5733	41	7926
-2413	-1692	-9840
-7564	4109	5528
-7981	2595	5310
2988	-1911	-8927
-9710	1950	2782
-5148	7693	2554
4500	-1934	-8493
-6897	-4427	4992
-4814	7999	1434
6098	-3681	-6861
-6581	-5028	4658
3555	7770	-2970
-3598	-8746	-1608
-7109	-3830	5516
6550	3877	-5612
-5350	-6618	-3557
-8627	5159	2629
-8381	2331	4866
2414	1450	-9830
-5935	-6784	2055
-5825	4862	5337
-767	377	-10632
-8807	5980	1809
-3865	-7281	6188
-3507	-691	-9271
-5763	6848	-4792
-8235	5302	2448
-5453	2372	7763
-5554	-184	8087
-3877	-4387	7515
-1742	-5866	8094
583	-4233	8784
2577	-1622	9744
3905	2704	8839
4018	6396	6135
4807	8231	2110
3433	8883	-323
2146	9395	-318
2730	8890	2943
1385	7233	6238
-1198	5752	7917
1069	7588	6074
2795	8570	3977
-1260	6441	7756
-4066	789	9140
-4529	-379	8950
-3713	2838	8823
-3470	3515	8855
-4307	1015	9197
-4799	-307	8914
-4630	683	9161
-4605	1713	8938
-5134	608	8840
-4826	-370	9101
-5022	-519	9067
-5245	-135	8655
-5282	-852	8814
-5315	-1160	8284
-5254	-728	8783
-5327	-662	8562
-5210	-1072	8660
-5018	-953	8476
-4959	-674	8569
-5117	-857	8723
-4871	-1239	8605
-5125	-700	8597
-5398	-442	8778
-5163	-1324	8912
-5186	-885	8566
-4985	-861	8601
-5052	-859	8600
-5244	-1040	8691
-5245	-1163	8410
-5171	-1167	8786
-4950	-1048	8353
-5058	-1607	8635
-5202	-1229	8817
-4835	-1334	8575
-4933	-1331	8698
-5230	-1477	8631
-4539	-1188	8642
